Live,Symbol,Percentage,Initial_Margin,Maintenance,Hedge,Margin_Calculation,Profit_Calculation,Trade,Comment
Demo - 3,AUDNZD!, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCAD!, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCHF!, , , , , , , ,Symbol ignored: *
Demo - 3,AUDJPY!, , , , , , , ,Symbol ignored: *
Demo - 3,CHFJPY!, , , , , , , ,Symbol ignored: *
Demo - 3,EURGBP!, , , , , , , ,Symbol ignored: *
Demo - 3,EURAUD!, , , , , , , ,Symbol ignored: *
Demo - 3,EURCHF!, , , , , , , ,Symbol ignored: *
Demo - 3,EURJPY!, , , , , , , ,Symbol ignored: *
Demo - 3,EURNZD!, , , , , , , ,Symbol ignored: *
Demo - 3,EURCAD!, , , , , , , ,Symbol ignored: *
Demo - 3,GBPAUD!, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCAD!, , , , , , , ,Symbol ignored: *
Demo - 3,GBPJPY!, , , , , , , ,Symbol ignored: *
Demo - 3,GBPNZD!, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCHF!, , , , , , , ,Symbol ignored: *
Demo - 3,CADCHF!, , , , , , , ,Symbol ignored: *
Demo - 3,CADJPY!, , , , , , , ,Symbol ignored: *
Demo - 3,NZDJPY!, , , , , , , ,Symbol ignored: *
Demo - 3,USDCHF., , , , , , , ,Symbol ignored: *
Demo - 3,GBPUSD., , , , , , , ,Symbol ignored: *
Demo - 3,USDJPY., , , , , , , ,Symbol ignored: *
Demo - 3,USDCAD., , , , , , , ,Symbol ignored: *
Demo - 3,EURUSD., , , , , , , ,Symbol ignored: *
Demo - 3,NZDUSD., , , , , , , ,Symbol ignored: *
Demo - 3,AUDUSD., , , , , , , ,Symbol ignored: *
Demo - 3,AUDNZD., , , , , , , ,Symbol ignored: *
Demo - 3,AUDCAD., , , , , , , ,Symbol ignored: *
Demo - 3,AUDCHF., , , , , , , ,Symbol ignored: *
Demo - 3,AUDJPY., , , , , , , ,Symbol ignored: *
Demo - 3,CHFJPY., , , , , , , ,Symbol ignored: *
Demo - 3,EURGBP., , , , , , , ,Symbol ignored: *
Demo - 3,EURAUD., , , , , , , ,Symbol ignored: *
Demo - 3,EURCHF., , , , , , , ,Symbol ignored: *
Demo - 3,EURJPY., , , , , , , ,Symbol ignored: *
Demo - 3,EURNZD., , , , , , , ,Symbol ignored: *
Demo - 3,EURCAD., , , , , , , ,Symbol ignored: *
Demo - 3,GBPCHF., , , , , , , ,Symbol ignored: *
Demo - 3,GBPCAD., , , , , , , ,Symbol ignored: *
Demo - 3,GBPJPY., , , , , , , ,Symbol ignored: *
Demo - 3,CADCHF., , , , , , , ,Symbol ignored: *
Demo - 3,CADJPY., , , , , , , ,Symbol ignored: *
Demo - 3,USDCHF$, , , , , , , ,Symbol ignored: *
Demo - 3,GBPUSD$, , , , , , , ,Symbol ignored: *
Demo - 3,GBPAUD., , , , , , , ,Symbol ignored: *
Demo - 3,EURUSD$, , , , , , , ,Symbol ignored: *
Demo - 3,USDJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,USDCAD$, , , , , , , ,Symbol ignored: *
Demo - 3,NZDUSD$, , , , , , , ,Symbol ignored: *
Demo - 3,AUDUSD$, , , , , , , ,Symbol ignored: *
Demo - 3,AUDNZD$, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCAD$, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCHF$, , , , , , , ,Symbol ignored: *
Demo - 3,AUDJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,CHFJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,EURGBP$, , , , , , , ,Symbol ignored: *
Demo - 3,EURAUD$, , , , , , , ,Symbol ignored: *
Demo - 3,EURCHF$, , , , , , , ,Symbol ignored: *
Demo - 3,EURJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,EURNZD$, , , , , , , ,Symbol ignored: *
Demo - 3,EURCAD$, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCHF$, , , , , , , ,Symbol ignored: *
Demo - 3,GBPAUD$, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCAD$, , , , , , , ,Symbol ignored: *
Demo - 3,GBPJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,CADCHF$, , , , , , , ,Symbol ignored: *
Demo - 3,CADJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,USDHKD$, , , , , , , ,Symbol ignored: *
Demo - 3,USDSGD$, , , , , , , ,Symbol ignored: *
Demo - 3,EURSGD$, , , , , , , ,Symbol ignored: *
Demo - 3,AUDSGD$, , , , , , , ,Symbol ignored: *
Demo - 3,CHFSGD$, , , , , , , ,Symbol ignored: *
Demo - 3,GBPSGD$, , , , , , , ,Symbol ignored: *
Demo - 3,SGDJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,NZDJPY$, , , , , , , ,Symbol ignored: *
Demo - 3,USDINR, , , , , , , ,Symbol ignored: *
Demo - 3,USDTHB, , , , , , , ,Symbol ignored: *
Demo - 3,JPYTHB, , , , , , , ,Symbol ignored: *
Demo - 3,EURTHB, , , , , , , ,Symbol ignored: *
Demo - 3,GBPTHB, , , , , , , ,Symbol ignored: *
Demo - 3,AUDTHB, , , , , , , ,Symbol ignored: *
Demo - 3,NZDTHB, , , , , , , ,Symbol ignored: *
Demo - 3,CADTHB, , , , , , , ,Symbol ignored: *
Demo - 3,CHFTHB, , , , , , , ,Symbol ignored: *
Demo - 3,GBPUSD^, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCADx, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCHFx, , , , , , , ,Symbol ignored: *
Demo - 3,AUDJPYx, , , , , , , ,Symbol ignored: *
Demo - 3,AUDNZDx, , , , , , , ,Symbol ignored: *
Demo - 3,AUDSGDx, , , , , , , ,Symbol ignored: *
Demo - 3,AUDUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,CADCHFx, , , , , , , ,Symbol ignored: *
Demo - 3,CADJPYx, , , , , , , ,Symbol ignored: *
Demo - 3,CHFJPYx, , , , , , , ,Symbol ignored: *
Demo - 3,CHFSGDx, , , , , , , ,Symbol ignored: *
Demo - 3,EURAUDx, , , , , , , ,Symbol ignored: *
Demo - 3,EURCADx, , , , , , , ,Symbol ignored: *
Demo - 3,EURCHFx, , , , , , , ,Symbol ignored: *
Demo - 3,EURGBPx, , , , , , , ,Symbol ignored: *
Demo - 3,EURJPYx, , , , , , , ,Symbol ignored: *
Demo - 3,EURNZDx, , , , , , , ,Symbol ignored: *
Demo - 3,EURSGDx, , , , , , , ,Symbol ignored: *
Demo - 3,EURUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,GBPAUDx, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCADx, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCHFx, , , , , , , ,Symbol ignored: *
Demo - 3,GBPJPYx, , , , , , , ,Symbol ignored: *
Demo - 3,GBPSGDx, , , , , , , ,Symbol ignored: *
Demo - 3,GBPUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,NZDJPYx, , , , , , , ,Symbol ignored: *
Demo - 3,NZDUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,SGDJPYx, , , , , , , ,Symbol ignored: *
Demo - 3,USDCADx, , , , , , , ,Symbol ignored: *
Demo - 3,USDCHFx, , , , , , , ,Symbol ignored: *
Demo - 3,USDSGDx, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCADc, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCHFc, , , , , , , ,Symbol ignored: *
Demo - 3,AUDJPYc, , , , , , , ,Symbol ignored: *
Demo - 3,AUDNZDc, , , , , , , ,Symbol ignored: *
Demo - 3,AUDUSDc, , , , , , , ,Symbol ignored: *
Demo - 3,CADCHFc, , , , , , , ,Symbol ignored: *
Demo - 3,CADJPYc, , , , , , , ,Symbol ignored: *
Demo - 3,CHFJPYc, , , , , , , ,Symbol ignored: *
Demo - 3,EURAUDc, , , , , , , ,Symbol ignored: *
Demo - 3,EURCADc, , , , , , , ,Symbol ignored: *
Demo - 3,EURCHFc, , , , , , , ,Symbol ignored: *
Demo - 3,EURGBPc, , , , , , , ,Symbol ignored: *
Demo - 3,EURJPYc, , , , , , , ,Symbol ignored: *
Demo - 3,EURNZDc, , , , , , , ,Symbol ignored: *
Demo - 3,EURUSDc, , , , , , , ,Symbol ignored: *
Demo - 3,GBPAUDc, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCADc, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCHFc, , , , , , , ,Symbol ignored: *
Demo - 3,GBPJPYc, , , , , , , ,Symbol ignored: *
Demo - 3,GBPNZDc, , , , , , , ,Symbol ignored: *
Demo - 3,GBPUSDc, , , , , , , ,Symbol ignored: *
Demo - 3,NZDJPYc, , , , , , , ,Symbol ignored: *
Demo - 3,NZDUSDc, , , , , , , ,Symbol ignored: *
Demo - 3,USDCADc, , , , , , , ,Symbol ignored: *
Demo - 3,USDCHFc, , , , , , , ,Symbol ignored: *
Demo - 3,USDJPYc, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCAD`, , , , , , , ,Symbol ignored: *
Demo - 3,EURUSD`, , , , , , , ,Symbol ignored: *
Demo - 3,USDJPY`, , , , , , , ,Symbol ignored: *
Demo - 3,NZDUSD`, , , , , , , ,Symbol ignored: *
Demo - 3,EURJPY`, , , , , , , ,Symbol ignored: *
Demo - 3,GBPJPY`, , , , , , , ,Symbol ignored: *
Demo - 3,AUDNZD`, , , , , , , ,Symbol ignored: *
Demo - 3,AUDUSD`, , , , , , , ,Symbol ignored: *
Demo - 3,EURAUD`, , , , , , , ,Symbol ignored: *
Demo - 3,EURCAD`, , , , , , , ,Symbol ignored: *
Demo - 3,EURGBP`, , , , , , , ,Symbol ignored: *
Demo - 3,EURNZD`, , , , , , , ,Symbol ignored: *
Demo - 3,GBPAUD`, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCAD`, , , , , , , ,Symbol ignored: *
Demo - 3,GBPUSD`, , , , , , , ,Symbol ignored: *
Demo - 3,USDCAD`, , , , , , , ,Symbol ignored: *
Demo - 3,USDHKD, , , , , , , ,Symbol ignored: *
Demo - 3,.AUS200, , , , , , , ,Symbol ignored: *
Demo - 3,USDCNH, , , , , , , ,Symbol ignored: *
Demo - 3,.DE30, , , , , , , ,Symbol ignored: *
Demo - 3,.ES35, , , , , , , ,Symbol ignored: *
Demo - 3,.F40, , , , , , , ,Symbol ignored: *
Demo - 3,.HK50, , , , , , , ,Symbol ignored: *
Demo - 3,.STOXX50, , , , , , , ,Symbol ignored: *
Demo - 3,.UK100, , , , , , , ,Symbol ignored: *
Demo - 3,.JP225, , , , , , , ,Symbol ignored: *
Demo - 3,.US30, , , , , , , ,Symbol ignored: *
Demo - 3,.US500, , , , , , , ,Symbol ignored: *
Demo - 3,.US100, , , , , , , ,Symbol ignored: *
Demo - 3,.USOil, , , , , , , ,Symbol ignored: *
Demo - 3,.UKOil, , , , , , , ,Symbol ignored: *
Demo - 3,GBPNZDx, , , , , , , ,Symbol ignored: *
Demo - 3,XAGUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,XAUUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,.A50, , , , , , , ,Symbol ignored: *
Demo - 3,BTCUSD, , , , , , , ,Symbol ignored: *
Demo - 3,BCHUSD, , , , , , , ,Symbol ignored: *
Demo - 3,DSHUSD, , , , , , , ,Symbol ignored: *
Demo - 3,LTCUSD, , , , , , , ,Symbol ignored: *
Demo - 3,ETHUSD, , , , , , , ,Symbol ignored: *
Demo - 3,XRPUSD, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCADq, , , , , , , ,Symbol ignored: *
Demo - 3,AUDCHFq, , , , , , , ,Symbol ignored: *
Demo - 3,AUDJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,AUDNZDq, , , , , , , ,Symbol ignored: *
Demo - 3,AUDSGDq, , , , , , , ,Symbol ignored: *
Demo - 3,AUDUSDq, , , , , , , ,Symbol ignored: *
Demo - 3,CADCHFq, , , , , , , ,Symbol ignored: *
Demo - 3,CADJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,CHFJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,CHFSGDq, , , , , , , ,Symbol ignored: *
Demo - 3,EURAUDq, , , , , , , ,Symbol ignored: *
Demo - 3,EURCADq, , , , , , , ,Symbol ignored: *
Demo - 3,EURCHFq, , , , , , , ,Symbol ignored: *
Demo - 3,EURGBPq, , , , , , , ,Symbol ignored: *
Demo - 3,EURJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,EURNZDq, , , , , , , ,Symbol ignored: *
Demo - 3,EURSGDq, , , , , , , ,Symbol ignored: *
Demo - 3,EURUSDq, , , , , , , ,Symbol ignored: *
Demo - 3,GBPAUDq, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCADq, , , , , , , ,Symbol ignored: *
Demo - 3,GBPCHFq, , , , , , , ,Symbol ignored: *
Demo - 3,GBPNZDq, , , , , , , ,Symbol ignored: *
Demo - 3,GBPJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,GBPSGDq, , , , , , , ,Symbol ignored: *
Demo - 3,GBPUSDq, , , , , , , ,Symbol ignored: *
Demo - 3,USDHKDq, , , , , , , ,Symbol ignored: *
Demo - 3,NZDJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,NZDCADq, , , , , , , ,Symbol ignored: *
Demo - 3,NZDCHFq, , , , , , , ,Symbol ignored: *
Demo - 3,NZDUSDq, , , , , , , ,Symbol ignored: *
Demo - 3,SGDJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,USDCADq, , , , , , , ,Symbol ignored: *
Demo - 3,USDCHFq, , , , , , , ,Symbol ignored: *
Demo - 3,USDJPYq, , , , , , , ,Symbol ignored: *
Demo - 3,USDSGDq, , , , , , , ,Symbol ignored: *
Demo - 3,USDTWDq, , , , , , , ,Symbol ignored: *
Demo - 3,XAGUSDq, , , , , , , ,Symbol ignored: *
Demo - 3,XAUUSDq, , , , , , , ,Symbol ignored: *
Demo - 3,EOSUSD, , , , , , , ,Symbol ignored: *
Demo - 3,TRXUSD, , , , , , , ,Symbol ignored: *
Demo - 3,ADAUSD, , , , , , , ,Symbol ignored: *
Demo - 3,XLMUSD, , , , , , , ,Symbol ignored: *
Demo - 3,IOTUSD, , , , , , , ,Symbol ignored: *
Demo - 3,BTGUSD, , , , , , , ,Symbol ignored: *
Demo - 3,XMRUSD, , , , , , , ,Symbol ignored: *
Demo - 3,XEMUSD, , , , , , , ,Symbol ignored: *
Demo - 3,ETCUSD, , , , , , , ,Symbol ignored: *
Demo - 3,NEOUSD, , , , , , , ,Symbol ignored: *
Demo - 3,ZECUSD, , , , , , , ,Symbol ignored: *
Demo - 3,QTMUSD, , , , , , , ,Symbol ignored: *
Demo - 3,OMGUSD, , , , , , , ,Symbol ignored: *
Demo - 3,BTCUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,DSHUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,ETHUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,LTCUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,XRPUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,EOSUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,BCHUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,TRXUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,ADAUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,XLMUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,IOTUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,BTGUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,XMRUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,XEMUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,ETCUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,NEOUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,ZECUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,QTMUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,OMGUSDx, , , , , , , ,Symbol ignored: *
Demo - 3,BCHUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,ADAUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,BTCUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,DSHUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,ETHUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,IOTUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,LTCUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,EOSUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,NEOUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,OMGUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,QTMUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,TRXUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,XEMUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,XLMUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,XMRUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,ZECUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,ETCUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 3,XRPUSD_vic, , , , , , , ,Symbol ignored: *
Demo - 5,.A50, , , , , , , ,Symbol ignored: *
Demo - 5,.A50q, , , , , , , ,Symbol ignored: *
Demo - 5,.AUS200, , , , , , , ,Symbol ignored: *
Demo - 5,.AUS200q, , , , , , , ,Symbol ignored: *
Demo - 5,.DE30, , , , , , , ,Symbol ignored: *
Demo - 5,.DE30q, , , , , , , ,Symbol ignored: *
Demo - 5,.ES35, , , , , , , ,Symbol ignored: *
Demo - 5,.F40, , , , , , , ,Symbol ignored: *
Demo - 5,.F40q, , , , , , , ,Symbol ignored: *
Demo - 5,.HK50, , , , , , , ,Symbol ignored: *
Demo - 5,.HK50q, , , , , , , ,Symbol ignored: *
Demo - 5,.JP225q, , , , , , , ,Symbol ignored: *
Demo - 5,.JP225, , , , , , , ,Symbol ignored: *
Demo - 5,.STOXX50, , , , , , , ,Symbol ignored: *
Demo - 5,.STOXX50q, , , , , , , ,Symbol ignored: *
Demo - 5,.UK100, , , , , , , ,Symbol ignored: *
Demo - 5,.UK100q, , , , , , , ,Symbol ignored: *
Demo - 5,.UKOil, , , , , , , ,Symbol ignored: *
Demo - 5,.UKOilq, , , , , , , ,Symbol ignored: *
Demo - 5,.US100, , , , , , , ,Symbol ignored: *
Demo - 5,.US100q, , , , , , , ,Symbol ignored: *
Demo - 5,.US30, , , , , , , ,Symbol ignored: *
Demo - 5,.US30q, , , , , , , ,Symbol ignored: *
Demo - 5,.US500, , , , , , , ,Symbol ignored: *
Demo - 5,.US500q, , , , , , , ,Symbol ignored: *
Demo - 5,.USOil, , , , , , , ,Symbol ignored: *
Demo - 5,.USOilq, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCAD, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCAD$, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCAD`, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCADq, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHF, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHF$, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHF`, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHFq, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPY, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZD, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZD$, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZD`, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZDq, , , , , , , ,Symbol ignored: *
Demo - 5,AUDSGD, , , , , , , ,Symbol ignored: *
Demo - 5,AUDSGDq, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSD, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSD$, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSD`, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSDq, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHF, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHF$, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHF`, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHFq, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPY, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPY, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,CHFSGD, , , , , , , ,Symbol ignored: *
Demo - 5,CHFSGDq, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUD, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUD$, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUD`, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUDq, , , , , , , ,Symbol ignored: *
Demo - 5,EURCAD, , , , , , , ,Symbol ignored: *
Demo - 5,EURCAD$, , , , , , , ,Symbol ignored: *
Demo - 5,EURCAD`, , , , , , , ,Symbol ignored: *
Demo - 5,EURCADq, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHF, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHF$, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHF`, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHFq, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBP, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBP$, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBP`, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBPq, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPY, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,EURNOK, , , , , , , ,Symbol ignored: *
Demo - 5,EURNOK$, , , , , , , ,Symbol ignored: *
Demo - 5,EURNOK`, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZD, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZD$, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZD`, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZDq, , , , , , , ,Symbol ignored: *
Demo - 5,EURSEK, , , , , , , ,Symbol ignored: *
Demo - 5,EURSEK$, , , , , , , ,Symbol ignored: *
Demo - 5,EURSEK`, , , , , , , ,Symbol ignored: *
Demo - 5,EURSGD, , , , , , , ,Symbol ignored: *
Demo - 5,EURSGDq, , , , , , , ,Symbol ignored: *
Demo - 5,EURTRY, , , , , , , ,Symbol ignored: *
Demo - 5,EURTRY$, , , , , , , ,Symbol ignored: *
Demo - 5,EURTRY`, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSD, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSD$, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSD`, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSDq, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUD, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUD$, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUD`, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUDq, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCAD, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCAD$, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCAD`, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCADq, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHF, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHF$, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHF`, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHFq, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPY, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,GBPNZD, , , , , , , ,Symbol ignored: *
Demo - 5,GBPNZD$, , , , , , , ,Symbol ignored: *
Demo - 5,GBPNZD`, , , , , , , ,Symbol ignored: *
Demo - 5,GBPSGDq, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSD, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSD$, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSD`, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSDq, , , , , , , ,Symbol ignored: *
Demo - 5,NOKJPY, , , , , , , ,Symbol ignored: *
Demo - 5,NOKJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,NOKJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,NOKSEK, , , , , , , ,Symbol ignored: *
Demo - 5,NOKSEK$, , , , , , , ,Symbol ignored: *
Demo - 5,NOKSEK`, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCAD, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCAD$, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCAD`, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCHF, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCHF$, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCHF`, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPY, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSD, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSD$, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSD`, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSDq, , , , , , , ,Symbol ignored: *
Demo - 5,SGDJPY, , , , , , , ,Symbol ignored: *
Demo - 5,SGDJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,USDCAD, , , , , , , ,Symbol ignored: *
Demo - 5,USDCAD$, , , , , , , ,Symbol ignored: *
Demo - 5,USDCAD`, , , , , , , ,Symbol ignored: *
Demo - 5,USDCADq, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHF, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHF$, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHF`, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHFq, , , , , , , ,Symbol ignored: *
Demo - 5,USDCNH, , , , , , , ,Symbol ignored: *
Demo - 5,USDCNH$, , , , , , , ,Symbol ignored: *
Demo - 5,USDCNH`, , , , , , , ,Symbol ignored: *
Demo - 5,USDDKK, , , , , , , ,Symbol ignored: *
Demo - 5,USDDKK$, , , , , , , ,Symbol ignored: *
Demo - 5,USDDKK`, , , , , , , ,Symbol ignored: *
